School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Attainment_Rating,Culture_Climate_Rating,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Creative_School_Certification,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,Supportive_School_Award,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl
610199,COLEMON,Johnnie Colemon Elementary Academy,Neighborhood,ES,1441 W 119TH ST,Chicago,Illinois,60643,773-535-3975,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,63.8,73,54.2,71,,,EXCELLING,VERY STRONG,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,0.5,4.9,20,9.3,2.0 days,2.0 days,94.8,90.9,86.9,89.9,92.4,,,,,,,,,,,,,,,,,,,,,,,,,27,,EMERGING,2022,41.677505,-87.658111,,,0,939,0,0,0,0,0,0,0,0
609854,CHOPIN,Frederic Chopin Elementary School,Neighborhood,ES,2450 W RICE ST,Chicago,Illinois,60622,773-534-4080,2022,,2022,2012,,2012,NO DATA AVAILABLE,NOT YET ORGANIZED,55.6,73,70,71,,,EXCELLING,WEAK,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,,,,,,,86.6,83.4,86.9,82.6,91.1,,,,,,,,,,,,,,,,,,,,,,,,19.2,56.5,,EMERGING,2022,41.896713,-87.688937,,,0,939,0,0,0,0,0,0,0,0
400081,ACERO - DE LAS CASAS,Acero Charter Schools - Bartolomé de las Casas,Charter,ES,1641 W 16TH ST,Chicago,Illinois,60608,312-432-3224,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,97.1,73,99.9,71,,,STRONG,STRONG,STRONG,NEUTRAL,STRONG,STRONG,NEUTRAL,,,,,,,94,91.2,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,32.4,,NOT RATED,2022,41.859504,-87.667949,,,0,939,0,0,0,0,0,0,0,0
400082,ACERO - FUENTES,Acero Charter Schools - Carlos Fuentes,Charter,ES,2845 W BARRY AVE,Chicago,Illinois,60618,773-279-9826,2022,,,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,86.1,73,94.1,71,,,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,,,,,,,94.7,91.7,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,29.8,,ESTABLISHED,2022,41.937476,-87.699594,,,0,939,0,0,0,0,0,0,0,0
610543,SOLORIO HS,Eric Solorio Academy High School,Neighborhood,HS,5400 S ST LOUIS AVE,Chicago,Illinois,60632,773-535-9070,2022,,,,,,BELOW EXPECTATIONS,WELL ORGANIZED,82.7,73,54.2,71,,,EXCELLING,NEUTRAL,STRONG,NEUTRAL,STRONG,STRONG,WEAK,,1.2,,3.9,,1.2 days,83.6,87.5,86.9,89.7,92.5,1.4,4,6.1,89.7,88.8,74.2,86.7,87.7,82.9,81.8,80.2,85.3,84,88.6,83.8,56.8,61.8,68.9,61.9,68.7,71.2,68.6,71.7,13.6,45.2,,EMERGING,2022,41.795201,-87.711059,,,944,939,50.6,50.6,33.5,33.5,32.4,32.4,39.2,39.2
609832,BYRNE,Michael M Byrne Elementary School,Neighborhood,ES,5329 S OAK PARK AVE,Chicago,Illinois,60638,773-535-2170,2022,,,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,89,73,75,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,0.2,,11.1,,1.0 days,94.7,90.8,86.9,92.9,93.4,,,,,,,,,,,,,,,,,,,,,,,,5.9,33.2,,EMERGING,2022,41.795031,-87.791544,,,0,939,0,0,0,0,0,0,0,0
609876,DAVIS N,Nathan S Davis Elementary School,Neighborhood,ES,3014 W 39TH PL,Chicago,Illinois,60632,773-535-4540,2022,,2022,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,94,73,76.1,71,,,DEVELOPING,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,WEAK,,0.2,,1.6,,1.0 days,92.7,88.9,86.9,90,93,,,,,,,,,,,,,,,,,,,,,,,,12.2,41.6,,ESTABLISHED,2022,41.821852,-87.700202,,,0,939,0,0,0,0,0,0,0,0
609844,CARTER,William W Carter Elementary School,Neighborhood,ES,5740 S MICHIGAN AVE,Chicago,Illinois,60637,773-535-0860,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,86,73,72.7,71,,,DEVELOPING,WEAK,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,,5.8,,80,,1.4 days,95,90.1,86.9,89.4,92.9,,,,,,,,,,,,,,,,,,,,,,,,28.1,37.3,,EMERGING,2022,41.789828,-87.622453,,,0,939,0,0,0,0,0,0,0,0
400147,CHICAGO EXCEL HS,Chicago Excel Academy HS,Citywide-Option,HS,1257 W 111TH ST,Chicago,Illinois,60643,773-629-8379,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,51.3,73,94.1,71,,,INCOMPLETE DATA,VERY WEAK,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,,,,,,,68.1,71.1,86.9,,,8.5,41.4,6.1,,,,,20.7,82.9,18.2,80.2,26.1,84,33.3,83.8,9.4,61.8,16.4,61.9,,,47.1,71.7,74.8,58,,EXEMPLARY,2022,41.691953,-87.654248,,,742,939,0,0,0,0,0,0,8.3,8.3
400161,CHICAGO COLLEGIATE,Chicago Collegiate Charter School,Charter,HS,11816 S INDIANA,Chicago,Illinois,60628,773-536-9098,2022,,,,,,FAR BELOW EXPECTATIONS,ORGANIZED,95.8,73,83.3,71,,,EMERGING,NEUTRAL,WEAK,STRONG,STRONG,STRONG,WEAK,,,,,,,87,80.3,86.9,,,4.1,4.4,6.1,94.4,88.8,71.7,86.7,74.3,82.9,78.9,80.2,81.6,84,,,57.7,61.8,,,,,,,18.1,75.8,,EMERGING,2022,41.679318,-87.617968,,,813,939,3.4,3.4,8.6,8.6,7.7,7.7,6.7,6.7
610110,WELLS ES,Ida B Wells Preparatory Elementary Academy,Small,ES,249 E 37TH ST,Chicago,Illinois,60653,773-535-1204,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,70.2,73,55.9,71,,,DEVELOPING,STRONG,STRONG,VERY STRONG,STRONG,NEUTRAL,NEUTRAL,,0.3,,8.3,,2.0 days,82.8,88.5,86.9,74.9,91.3,,,,,,,,,,,,,,,,,,,,,,,,11.4,42.8,,EMERGING,2022,41.827355,-87.61978,,,0,939,0,0,0,0,0,0,0,0
609754,CHICAGO MILITARY HS,Chicago Military Academy High School,Military academy,HS,3519 S GILES AVE,Chicago,Illinois,60653,773-534-9750,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,79.3,73,81.5,71,,,STRONG,NEUTRAL,NEUTRAL,STRONG,VERY WEAK,VERY WEAK,VERY WEAK,,15.6,,11.2,,2.9 days,83.9,81.2,86.9,83.8,91.6,1.8,4.9,6.1,79,88.8,92.4,86.7,79.2,82.9,85.1,80.2,90.4,84,89.2,83.8,60.3,61.8,50.6,61.9,51.2,71.2,51.7,71.7,11.2,60.6,,ESTABLISHED,2022,41.830555,-87.619216,,,832,939,11.5,11.5,15.1,15.1,3.4,3.4,9.8,9.8
609997,HOLMES,Oliver Wendell Holmes Elementary School,Neighborhood,ES,955 W GARFIELD BLVD,Chicago,Illinois,60621,773-535-9025,2022,,2022,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,47.6,73,70.6,71,,,EXCELLING,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,,1.5,,100,,2.0 days,93.5,90.8,86.9,87.2,91.7,,,,,,,,,,,,,,,,,,,,,,,,21.6,40.2,,EMERGING,2022,41.793788,-87.649795,,,0,939,0,0,0,0,0,0,0,0
400028,CICS - PRAIRIE,CICS - Prairie,Charter,ES,11530 S PRAIRIE AVE,Chicago,Illinois,60628,773-928-0480,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,86.1,73,99.9,71,,,STRONG,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,,,,,,90.8,88.6,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,8,51.5,,ESTABLISHED,2022,41.684433,-87.616888,,,0,939,0,0,0,0,0,0,0,0
610051,NORTHWEST,Northwest Middle School,Neighborhood,MS,5252 W PALMER ST,Chicago,Illinois,60639,773-534-3250,2022,,,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,73.5,73,48.8,71,,,EXCELLING,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,,6.7,,55.2,,1.3 days,91,87.8,86.9,87.5,91.1,,,,,,,,,,,,,,,,,,,,,,,,8.4,45.2,,ESTABLISHED,2022,41.920555,-87.757854,,,0,939,0,0,0,0,0,0,0,0
610148,CHAVEZ,Cesar E Chavez Multicultural Academic Center ES,Neighborhood,ES,4747 S MARSHFIELD AVE,Chicago,Illinois,60609,773-535-4600,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,97.7,73,86.3,71,,,EXCELLING,STRONG,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,,0.6,,33.3,,2.8 days,93.6,90.3,86.9,90.4,93.5,,,,,,,,,,,,,,,,,,,,,,,,6.7,34.8,,NOT RATED,2022,41.807143,-87.666037,,,0,939,0,0,0,0,0,0,0,0
400181,ART IN MOTION,Art in Motion Charter School,Charter,HS,7415 S EAST END,Chicago,IL,60649,773-820-9426,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,69.5,73,85.7,71,,,EXCELLING,NEUTRAL,WEAK,NEUTRAL,WEAK,WEAK,WEAK,,,,,,,81.7,85.7,86.9,,,,1.9,6.1,76.8,88.8,21.3,86.7,,,,,,,,,,,,,,,,,13.9,51.6,,NOT RATED,2022,41.760034,-87.583328,,,0,939,12.5,12.5,4.5,4.5,0,0,8.4,8.4
610561,CRANE MEDICAL HS,Richard T Crane Medical Preparatory HS,Magnet,HS,2245 W JACKSON BLVD,Chicago,Illinois,60612,773-534-7600,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,68.6,73,73.8,71,,,DEVELOPING,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,,32.4,,26.8,,2.5 days,73.2,74,86.9,86,92.3,2.1,1.6,6.1,77.3,88.8,86.2,86.7,80.9,82.9,75,80.2,82.6,84,86.1,83.8,75,61.8,75.5,61.9,61.3,71.2,70.1,71.7,12.4,83.4,,EMERGING,2022,41.876947,-87.683301,,,845,939,14.5,14.5,8.1,8.1,6.9,6.9,9.3,9.3
609902,METCALFE,Ralph H Metcalfe Elementary Community Academy,Neighborhood,ES,12339 S NORMAL AVE,Chicago,Illinois,60628,773-535-5590,2022,,2022,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,17.8,73,36.4,71,,,INCOMPLETE DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,5.8,,29.2,,1.8 days,87.5,84.4,86.9,88.9,91.2,,,,,,,,,,,,,,,,,,,,,,,,23.7,63.1,,EMERGING,2022,41.669444,-87.634306,,,0,939,0,0,0,0,0,0,0,0
610056,MASON,Roswell B Mason Elementary School,Small,ES,4217 W 18TH ST,Chicago,Illinois,60623,773-534-1530,2022,,2022,,2013,,NO DATA AVAILABLE,ORGANIZED,80.6,73,69,71,,,EXCELLING,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,,8.6,,80,,2.4 days,84.4,85.7,86.9,87.2,91.6,,,,,,,,,,,,,,,,,,,,,,,,17.7,51.5,,EMERGING,2022,41.856864,-87.731672,,,0,939,0,0,0,0,0,0,0,0
610015,JUNGMAN,Joseph Jungman Elementary School,Neighborhood,ES,1746 S MILLER ST,Chicago,Illinois,60608,773-534-7375,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,82.3,73,54.4,71,,,EXCELLING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,0.4,,16.7,,3.0 days,89.8,85.6,86.9,85.8,91,,,,,,,,,,,,,,,,,,,,,,,,13.7,54.4,,EMERGING,2022,41.858065,-87.652302,,,0,939,0,0,0,0,0,0,0,0
610362,EVERS,Medgar Evers Elementary School,Neighborhood,ES,9811 S LOWE AVE,Chicago,Illinois,60628,773-535-2565,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,94.5,73,75,71,,,EXCELLING,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,,,,,,,96.2,91.3,86.9,85,92.1,,,,,,,,,,,,,,,,,,,,,,,,11,30.5,,EMERGING,2022,41.715665,-87.639305,,,0,939,0,0,0,0,0,0,0,0
610237,BEETHOVEN,Ludwig Van Beethoven Elementary School,Neighborhood,ES,25 W 47TH ST,Chicago,Illinois,60609,773-535-1480,2022,,,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,42.5,73,66.7,71,,,STRONG,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,WEAK,NOT ENOUGH DATA,,,,,,,83.2,83.7,86.9,89.3,91.7,,,,,,,,,,,,,,,,,,,,,,,,24.7,70,,EMERGING,2022,41.809135,-87.627137,,,0,939,0,0,0,0,0,0,0,0
609794,EDISON,Thomas A Edison Regional Gifted Center ES,Regional gifted center,ES,4929 N SAWYER AVE,Chicago,Illinois,60625,773-534-0540,2022,2018,,,,2013,NO DATA AVAILABLE,ORGANIZED,99.3,73,99.9,71,,,EXCELLING,STRONG,NEUTRAL,STRONG,NEUTRAL,WEAK,STRONG,,0.4,,100,,3.0 days,98.7,95,86.9,93,95,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,ESTABLISHED,2022,41.971506,-87.709304,,,0,939,0,0,0,0,0,0,0,0
609958,GUNSAULUS,Frank W Gunsaulus Elementary Scholastic Academy,Magnet,ES,4420 S SACRAMENTO AVE,Chicago,Illinois,60632,773-535-7215,2022,,,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,92.9,73,92.2,71,,,EXCELLING,STRONG,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,,,,,,,96.1,93.5,86.9,93.7,94.4,,,,,,,,,,,,,,,,,,,,,,,,2.5,20.2,,EXEMPLARY,2022,41.813007,-87.699364,,,0,939,0,0,0,0,0,0,0,0
609792,BATEMAN,Newton Bateman Elementary School,Neighborhood,ES,4220 N RICHMOND ST,Chicago,Illinois,60618,773-534-5055,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,81.9,73,68.8,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,0.9,,29.6,,2.0 days,95.6,93,86.9,92.7,93.8,,,,,,,,,,,,,,,,,,,,,,,,7.1,19.3,,EXEMPLARY,2022,41.95822,-87.702151,,,0,939,0,0,0,0,0,0,0,0
609947,GRAHAM ES,Alexander Graham Elementary School,Neighborhood,ES,4436 S UNION AVE,Chicago,Illinois,60609,773-535-1308,2022,,2022,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,63.5,73,64.9,71,,,DEVELOPING,WEAK,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,,7.8,,31.8,,1.3 days,84.2,84.6,86.9,88.7,92.8,,,,,,,,,,,,,,,,,,,,,,,,7.3,60.2,,ESTABLISHED,2022,41.813304,-87.643344,,,0,939,0,0,0,0,0,0,0,0
610138,PULASKI,Pulaski International School of Chicago,Neighborhood,ES,2230 W MCLEAN AVE,Chicago,Illinois,60647,773-534-4391,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,89.3,73,65.7,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1.4,,4.9,,1.6 days,95.7,92.3,86.9,90.9,92.9,,,,,,,,,,,,,,,,,,,,,,,,5.2,22.8,,NOT RATED,2022,41.918486,-87.683801,,,0,939,0,0,0,0,0,0,0,0
400126,YCCS - ASSOCIATION HOUSE,YCCS-Association House HS,Charter,HS,"1116 N KEDZIE, 4TH FLOOR AVE",Chicago,Illinois,60651,773-772-7170,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,65.6,73,90.9,71,,,DEVELOPING,WEAK,STRONG,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,,,,,,,63.6,46.4,86.9,,,10.3,39.3,6.1,,,,,,,,,,,,,18.4,61.8,8,61.9,,,,,77.8,98.4,,NOT RATED,2022,41.901572,-87.70686,,,0,939,0,0,0,0,0,0,0,0
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),Contract,HS,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,773-534-9710,2022,,,,2013,,MET EXPECTATIONS,PARTIALLY ORGANIZED,59.1,73,63.4,71,,,EXCELLING,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,VERY WEAK,,2.6,,66.7,,1.5 days,94.4,95.3,86.9,,,2.5,3.4,6.1,95.8,88.8,0.6,86.7,84.5,82.9,82.1,80.2,87.2,84,86.3,83.8,74.4,61.8,73.4,61.9,79.4,71.2,85.1,71.7,4.3,11.5,,EMERGING,2022,41.899377,-87.694945,,,957,939,42.7,42.7,44.1,44.1,34.5,34.5,40.5,40.5
609862,COLES,Edward Coles Elementary Language Academy,Neighborhood,ES,8441 S YATES BLVD,Chicago,Illinois,60617,773-535-6550,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,80.3,73,46,71,,,EMERGING,NOT ENOUGH DATA,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,,6.2,,8.6,,1.6 days,89.9,85.8,86.9,87.6,90.5,,,,,,,,,,,,,,,,,,,,,,,,17.8,59.5,,EMERGING,2022,41.741413,-87.56597,,,0,939,0,0,0,0,0,0,0,0
400172,ASPIRA - BUSINESS & FINANCE HS,ASPIRA Business and Finance,Charter,HS,2989 N MILWAUKEE AVE,Chicago,Illinois,60618,773-243-1820,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,66.9,73,62.8,71,,,EXCELLING,VERY WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,WEAK,,,,,,,78.8,79.6,86.9,,,2.2,4.9,6.1,77.6,88.8,73,86.7,78.7,82.9,45.1,80.2,70.7,84,88.7,83.8,36.9,61.8,37.9,61.9,57.4,71.2,57.6,71.7,14,65.9,,NOT RATED,2022,41.935726,-87.718204,,,821,939,20.6,20.6,12.5,12.5,10.6,10.6,14,14
610002,HOYNE,Thomas Hoyne Elementary School,Neighborhood,ES,8905 S CRANDON AVE,Chicago,Illinois,60617,773-535-6425,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,99.2,73,79,71,,,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,,2.9,,10.5,,1.8 days,93.6,90.3,86.9,87.4,91.2,,,,,,,,,,,,,,,,,,,,,,,,6.8,37.2,,EMERGING,2022,41.733338,-87.568228,,,0,939,0,0,0,0,0,0,0,0
400053,NOBLE - GOLDER HS,Noble - Golder College Prep,Charter,HS,1454 W SUPERIOR ST,Chicago,Illinois,60642,312-265-9925,2022,,,,,,BELOW EXPECTATIONS,PARTIALLY ORGANIZED,40,73,85.4,71,,,INCOMPLETE DATA,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,NEUTRAL,NOT ENOUGH DATA,,,,,,,62.9,82.5,86.9,,,1.6,1.2,6.1,91.9,88.8,81.5,86.7,87,82.9,86.8,80.2,88,84,86.8,83.8,65.4,61.8,78.7,61.9,72,71.2,74.6,71.7,8.9,59.9,,NOT RATED,2022,41.895282,-87.664483,,,905,939,33.6,33.6,21.6,21.6,19.4,19.4,24.8,24.8
609829,BURROUGHS,John C Burroughs Elementary School,Neighborhood,ES,3542 S WASHTENAW AVE,Chicago,Illinois,60632,773-535-7226,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,78.9,73,62.9,71,,,DEVELOPING,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,0.3,,16.7,,2.0 days,93.2,90.3,86.9,89,93.4,,,,,,,,,,,,,,,,,,,,,,,,7.5,32.3,,NOT RATED,2022,41.828868,-87.692457,,,0,939,0,0,0,0,0,0,0,0
609875,DARWIN,Charles R Darwin Elementary School,Neighborhood,ES,3116 W BELDEN AVE,Chicago,Illinois,60647,773-534-4110,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,89.2,73,45.5,71,,,EXCELLING,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,,4.1,,22,,1.6 days,95.5,91.5,86.9,89.3,93,,,,,,,,,,,,,,,,,,,,,,,,7.6,26,,ESTABLISHED,2022,41.923323,-87.705413,,,0,939,0,0,0,0,0,0,0,0
610005,HUGHES C,Charles Evans Hughes Elementary School,Neighborhood,ES,4247 W 15TH ST,Chicago,Illinois,60623,773-534-1762,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,62.8,73,77.3,71,,,DEVELOPING,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,VERY STRONG,,,,,,,90.4,87.7,86.9,90.2,92.7,,,,,,,,,,,,,,,,,,,,,,,,25.9,50.3,,EMERGING,2022,41.860518,-87.731777,,,0,939,0,0,0,0,0,0,0,0
610384,INFINITY HS,Infinity Math Science and Technology High School,Small,HS,3120 S KOSTNER AVE,Chicago,Illinois,60623,773-535-4225,2022,,,,2013,,BELOW EXPECTATIONS,WELL ORGANIZED,81.7,73,63.6,71,,,STRONG,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,WEAK,,1.8,,46.7,,2.9 days,87,89.8,86.9,83.1,92.2,1.5,1.2,6.1,98.2,88.8,88.7,86.7,87.4,82.9,89.2,80.2,96.1,84,92.9,83.8,52.2,61.8,56.3,61.9,73.5,71.2,67.9,71.7,3,40.6,,EMERGING,2022,41.836169,-87.735278,,,934,939,33.7,33.7,38.5,38.5,29.1,29.1,33.9,33.9
400168,GREAT LAKES,Great Lakes Academy Charter School,Charter,ES,8401 S SAGINAW AVE,Chicago,Illinois,60617,773-530-3040,2022,,,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,86.1,73,67.4,71,,,EMERGING,WEAK,WEAK,NEUTRAL,WEAK,VERY WEAK,WEAK,,,,,,,89.8,91,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,29.5,,EMERGING,2022,41.742671,-87.559907,,,0,939,0,0,0,0,0,0,0,0
400076,U OF C - NKO,University of Chicago - North Kenwood/Oakland,Charter,ES,1119 E 46TH ST,Chicago,Illinois,60653,773-536-2399,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,96,73,75.8,71,,,STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,,,,,,,93.7,90.4,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,37.9,,NOT RATED,2022,41.811183,-87.598786,,,0,939,0,0,0,0,0,0,0,0
610024,CARDENAS,Lazaro Cardenas Elementary School,Neighborhood,ES,2345 S MILLARD AVE,Chicago,Illinois,60623,773-534-1465,2022,,,,2013,,NO DATA AVAILABLE,MODERATELY ORGANIZED,91.8,73,83.5,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,0.1,0.5,14.3,2.2,2.0 days,1.3 days,91.8,88.3,86.9,93.8,94.1,,,,,,,,,,,,,,,,,,,,,,,,12.4,44.7,,EMERGING,2022,41.848488,-87.716017,,,0,939,0,0,0,0,0,0,0,0
609951,ARIEL,Ariel Elementary Community Academy,Small,ES,1119 E 46TH ST,Chicago,Illinois,60653,773-535-1996,2022,,,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,,73,52.3,71,,,INCOMPLETE DATA,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,VERY WEAK,NOT ENOUGH DATA,,0.8,,20,,2.3 days,92.7,86.7,86.9,92,92.8,,,,,,,,,,,,,,,,,,,,,,,,9.1,48.9,,EMERGING,2022,41.811173,-87.597503,,,0,939,0,0,0,0,0,0,0,0
609821,BURNHAM,Burnham Elementary Inclusive Academy,Neighborhood,ES,9928 S CRANDON AVE,Chicago,Illinois,60617,773-535-6530,2022,,2022,2013,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,49.8,73,40.4,71,,,DEVELOPING,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,,,,,,,89.5,88.3,86.9,87,92.2,,,,,,,,,,,,,,,,,,,,,,,,19.6,42.4,,ESTABLISHED,2022,41.714402,-87.567131,,,0,939,0,0,0,0,0,0,0,0
